ID_CLIENT,ID_SHOP,SEX,MARITAL_STATUS,AGE,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOTHERS_NAME,FLAG_FATHERS_NAME,FLAG_RESIDENCE_TOWN_eq_WORKING_TOWN,FLAG_RESIDENCE_STATE_eq_WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS_eq_POSTAL_ADDRESS,FLAG_OTHER_CARD,QUANT_BANKING_ACCOUNTS,FLAG_MOBILE_PHONE,FLAG_CONTACT_PHONE,PERSONAL_NET_INCOME,COD_APPLICATION_BOOTH,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,FLAG_CARD_INSURANCE_OPTION,TARGET_LABEL_BAD=1,
18572,22,M,C,35,Y,31,20,0,P,132,Y,Y,N,Y,24,521,0,Y,N,0,N,N,370,0,1,N,0,
18573,20,F,C,39,Y,56,18,0,P,180,Y,Y,N,Y,120,713,0,Y,N,0,N,N,1580,0,0,N,0,
18574,12,M,S,24,N,50,8,0,C,240,Y,Y,N,Y,60,514,0,Y,N,0,N,N,1347,0,1,N,0,
18575,55,M,C,42,Y,31,18,0,P,96,Y,Y,N,Y,12,521,0,Y,N,0,N,N,650,0,1,N,0,
18576,25,F,S,23,Y,31,12,0,P,276,Y,Y,N,Y,12,950,0,Y,N,0,N,N,200,0,0,N,0,
18577,9,M,S,20,Y,7,1,0,P,216,Y,Y,N,Y,12,202,0,Y,N,0,N,N,363,0,0,N,1,
18578,11,F,C,53,Y,31,8,0,P,180,Y,Y,N,Y,120,131,0,Y,N,0,N,N,450,0,0,N,1,
18579,22,F,D,43,N,31,8,0,P,96,Y,Y,N,Y,300,131,0,Y,N,0,N,N,1500,0,0,N,0,
18580,25,F,C,54,N,31,20,0,P,420,Y,Y,Y,Y,48,26,0,Y,N,0,N,N,461,0,0,N,0,
18581,55,F,S,28,Y,50,18,0,C,12,Y,Y,Y,Y,12,24,0,Y,N,0,N,N,300,0,0,N,1,
18582,19,F,C,25,Y,31,12,0,P,48,Y,Y,N,Y,12,999,0,Y,N,0,N,N,200,0,0,N,0,
18583,24,F,C,35,Y,31,8,0,P,48,Y,Y,Y,Y,36,654,0,Y,N,0,N,N,431,0,0,N,0,
18584,15,F,V,56,Y,31,12,0,P,456,Y,Y,N,Y,0,999,0,Y,N,0,N,N,521,0,1,N,0,
18585,55,F,O,31,Y,31,8,0,P,24,Y,Y,N,Y,0,205,0,Y,N,0,N,N,300,0,0,N,0,
18586,24,F,S,33,Y,31,20,0,P,240,Y,Y,Y,Y,48,654,0,Y,N,0,N,N,239,0,0,N,0,
18587,24,M,S,18,N,50,11,0,C,120,Y,Y,Y,Y,12,514,0,Y,N,0,N,N,700,0,0,N,0,
18588,11,F,S,19,Y,31,12,0,P,228,Y,Y,N,Y,24,999,0,Y,N,0,N,N,280,0,0,N,0,
18589,25,F,C,27,Y,31,20,0,P,24,Y,Y,Y,Y,0,26,300,Y,N,0,N,N,26,0,0,N,0,
18590,24,F,D,57,Y,31,20,0,P,12,Y,Y,N,Y,132,13,0,Y,N,0,N,N,709,0,1,N,0,
18591,25,M,S,42,Y,50,12,0,P,12,Y,Y,Y,Y,0,26,0,Y,N,0,N,N,360,0,0,N,1,
18592,24,F,S,43,Y,50,12,0,P,240,Y,Y,Y,Y,24,305,0,Y,N,0,N,N,1042,0,0,N,0,
18593,22,F,O,50,N,50,12,0,P,324,Y,Y,N,Y,60,26,0,Y,N,0,N,N,245,0,0,N,0,
18594,17,F,S,17,Y,31,18,0,C,180,Y,Y,N,Y,12,950,0,Y,N,0,N,N,400,0,0,N,1,
18595,21,F,D,52,Y,31,3,0,P,240,Y,Y,N,Y,0,725,0,Y,N,0,N,N,895,0,1,N,0,
18596,25,F,S,21,Y,31,12,0,C,264,Y,Y,Y,Y,12,653,0,Y,N,0,N,N,260,0,0,N,0,
18597,13,F,S,28,Y,31,25,0,C,240,Y,Y,Y,Y,24,712,0,Y,N,0,N,N,253,0,0,N,1,
18598,24,F,D,42,Y,31,20,0,A,24,Y,Y,N,Y,120,712,0,Y,N,0,N,N,518,0,1,N,0,
18599,22,F,S,38,N,50,18,0,P,108,Y,Y,N,Y,12,165,0,Y,N,0,N,N,300,0,0,N,0,
18600,55,F,C,35,Y,50,20,0,P,372,Y,Y,Y,Y,36,801,0,Y,N,0,N,N,300,0,0,N,0,
18601,23,F,S,25,Y,31,8,0,P,180,Y,Y,Y,Y,12,219,0,Y,N,0,N,N,882,0,0,N,1,
18602,21,M,S,31,Y,31,1,0,A,24,Y,Y,Y,Y,60,721,0,Y,N,0,N,N,328,0,0,N,0,
18603,20,F,S,36,Y,31,8,0,C,204,Y,Y,Y,Y,204,713,0,Y,N,0,N,N,1801,0,1,N,0,
18604,1,F,S,27,Y,31,8,0,C,36,Y,Y,Y,Y,36,4,0,Y,N,0,N,N,879,0,2,N,0,
18605,25,F,S,37,N,50,12,0,P,204,Y,Y,N,Y,60,717,0,Y,N,0,N,N,1200,0,0,N,0,
18606,24,M,C,41,Y,31,12,0,P,24,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,369,0,0,N,1,
18607,25,F,D,41,N,50,25,0,P,384,Y,Y,Y,Y,72,60,0,Y,N,0,N,N,224,0,0,N,0,
18608,25,M,S,18,Y,31,20,0,C,60,Y,Y,Y,Y,24,999,0,Y,N,0,N,N,220,0,0,N,0,
18609,9,F,C,27,Y,5,3,0,A,36,Y,Y,N,Y,12,210,0,Y,N,0,N,N,1124,0,0,N,0,
18610,55,F,C,40,Y,31,18,0,O,24,Y,Y,N,Y,48,711,0,Y,N,0,N,N,1000,0,0,N,0,
18611,20,F,S,50,Y,31,8,0,P,84,Y,Y,N,Y,60,13,0,Y,N,0,N,N,1386,0,0,N,0,
18612,4,F,C,30,Y,31,16,0,P,12,Y,Y,N,Y,12,72,0,Y,N,0,N,N,420,0,0,N,0,
18613,8,F,S,19,Y,31,25,0,P,216,Y,Y,N,Y,60,113,0,Y,N,0,N,N,600,0,0,N,0,
18614,15,F,C,48,Y,31,28,0,P,288,Y,Y,N,Y,0,999,0,Y,N,0,N,N,0,0,0,N,0,
18615,25,F,V,49,Y,31,25,0,P,84,Y,Y,N,Y,120,66,0,Y,N,0,N,N,250,0,0,N,0,
18616,21,F,C,50,Y,31,20,0,P,72,Y,Y,N,Y,0,131,0,Y,N,0,N,N,300,0,0,N,0,
18617,17,M,S,23,Y,31,18,0,P,12,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,280,0,0,N,0,
18618,12,F,C,23,Y,31,28,0,O,36,Y,Y,N,Y,24,205,0,Y,N,0,N,N,220,0,0,N,0,
18619,25,F,C,50,Y,31,25,0,P,240,Y,Y,Y,Y,36,26,0,Y,N,0,N,N,250,0,0,N,0,
18620,55,M,C,30,Y,31,8,0,C,60,Y,Y,Y,Y,0,999,0,Y,N,0,N,N,1700,0,0,N,1,
18621,10,F,S,24,N,50,8,0,A,120,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,275,0,0,N,0,
18622,55,F,S,33,Y,31,18,0,O,72,Y,Y,N,Y,72,205,0,Y,N,0,N,N,450,0,0,N,0,
18623,18,F,C,33,N,50,25,0,P,24,Y,Y,N,Y,12,801,0,N,N,0,N,N,317,0,0,N,1,
18624,19,M,S,25,Y,50,12,0,P,120,Y,Y,N,Y,12,999,0,Y,N,0,N,N,568,0,0,N,0,
18625,7,F,S,20,Y,5,28,0,P,240,Y,Y,Y,Y,12,205,0,Y,N,0,N,N,180,0,0,N,0,
18626,19,F,S,21,N,50,18,0,C,252,Y,N,Y,Y,0,205,0,Y,N,0,N,N,180,0,0,N,0,
18627,8,M,S,20,Y,50,8,0,P,72,Y,Y,N,Y,12,950,0,Y,N,0,N,N,300,0,0,N,1,
18628,24,M,D,59,Y,31,28,0,P,348,Y,N,N,Y,60,13,0,Y,N,0,N,N,2200,0,0,N,0,
18629,1,M,C,30,Y,31,8,0,P,36,Y,N,N,Y,12,999,0,Y,N,0,N,N,500,0,1,N,0,
18630,24,M,S,28,N,50,28,0,C,240,Y,Y,N,Y,96,508,0,Y,N,0,N,N,800,0,0,N,0,
18631,15,F,S,47,Y,31,25,0,P,300,Y,Y,N,Y,0,999,0,Y,N,0,N,N,0,0,0,N,0,
18632,16,F,C,33,Y,31,18,0,C,24,Y,Y,N,Y,0,215,0,Y,N,0,N,N,850,0,0,N,0,
18633,25,M,C,24,Y,31,25,0,A,48,Y,Y,Y,Y,60,526,0,Y,N,0,N,N,400,0,0,N,0,
18634,1,F,S,50,N,50,12,0,P,204,Y,Y,N,Y,12,525,0,Y,N,0,N,N,254,0,0,N,0,
18635,10,M,C,35,N,50,8,0,P,12,Y,Y,N,Y,0,950,0,Y,N,0,N,N,500,0,1,N,0,
18636,11,F,S,20,Y,31,12,0,P,252,Y,Y,Y,Y,12,40,0,Y,N,0,N,N,555,0,0,N,0,
18637,16,F,C,19,Y,31,11,0,P,228,Y,Y,N,Y,0,720,462,Y,N,0,N,N,0,0,0,N,1,
18638,22,M,C,34,N,31,25,0,P,120,Y,Y,N,Y,36,522,0,Y,N,0,N,N,761,0,1,N,0,
18639,55,F,S,27,Y,31,12,0,P,96,Y,Y,Y,Y,12,129,0,Y,N,0,N,N,370,0,0,N,0,
18640,22,F,C,34,Y,50,12,0,P,72,Y,Y,N,Y,72,703,0,Y,N,0,N,N,848,0,0,N,0,
18641,10,F,S,29,Y,31,12,0,O,144,Y,Y,N,Y,0,950,0,Y,N,0,N,N,270,0,0,N,1,
18642,9,M,O,27,Y,5,8,0,A,12,Y,Y,Y,Y,36,950,0,Y,N,0,N,N,600,0,0,N,0,
18643,22,F,O,23,N,31,20,0,P,48,Y,Y,N,Y,60,501,0,Y,N,0,N,N,350,0,0,N,0,
18644,55,F,O,49,Y,31,12,0,A,12,Y,Y,Y,Y,300,501,0,Y,N,0,N,N,780,0,0,N,0,
18645,22,F,S,30,N,31,1,0,P,348,Y,Y,N,Y,60,950,0,Y,N,0,N,N,800,0,0,N,1,
18646,9,F,V,67,Y,5,18,0,P,372,Y,Y,N,Y,0,703,0,Y,N,0,N,N,699,0,1,N,0,
18647,25,F,C,22,Y,31,20,0,P,252,Y,Y,N,Y,24,950,0,Y,N,0,N,N,300,0,0,N,0,
18648,24,F,O,21,Y,31,25,0,C,252,Y,Y,N,Y,24,999,0,Y,N,0,N,N,300,0,0,N,1,
18649,22,F,S,23,N,50,3,0,P,84,Y,Y,N,Y,0,26,0,Y,N,0,N,N,227,0,0,N,1,
18650,23,F,S,18,Y,31,18,3,P,12,Y,Y,Y,Y,0,60,0,Y,N,0,N,N,199,0,0,N,0,
18651,15,F,C,79,Y,31,18,0,P,156,Y,Y,N,Y,0,999,0,Y,N,0,N,N,0,0,0,N,0,
18652,20,F,C,33,Y,31,12,0,P,72,Y,Y,Y,Y,0,205,0,Y,N,0,N,N,220,0,0,N,0,
18653,25,F,V,50,N,50,8,0,P,192,Y,Y,N,Y,276,999,0,Y,N,0,N,N,800,0,0,N,0,
18654,14,M,D,33,Y,31,12,0,P,60,Y,Y,Y,Y,12,522,0,Y,N,0,N,N,490,0,0,N,0,
18655,24,M,S,18,Y,31,20,0,C,120,Y,Y,Y,Y,12,63,0,Y,N,0,N,N,562,0,0,N,0,
18656,20,F,C,63,Y,31,23,0,P,456,Y,N,N,Y,48,13,0,Y,N,0,N,N,1082,0,0,N,0,
18657,25,F,S,26,N,31,28,0,P,0,Y,Y,Y,Y,12,165,0,Y,N,0,N,N,360,0,0,N,1,
18658,15,F,S,43,Y,31,12,0,A,132,Y,Y,Y,Y,132,205,0,Y,N,0,N,N,274,0,0,N,0,
18659,55,F,C,38,Y,31,12,0,P,180,Y,Y,N,Y,24,950,0,Y,N,0,N,N,800,0,0,N,0,
18660,25,F,S,58,Y,31,18,0,A,24,Y,Y,N,Y,108,703,0,Y,N,0,N,N,180,0,0,N,0,
18661,22,M,S,25,Y,50,20,0,P,300,Y,Y,Y,Y,48,60,0,Y,N,0,N,N,214,0,0,N,0,
18662,55,F,S,19,Y,31,25,0,P,120,Y,Y,Y,Y,0,60,0,Y,N,0,N,N,250,0,0,N,1,
18663,6,M,S,21,N,50,28,0,A,12,Y,Y,Y,Y,36,163,0,Y,N,0,N,N,368,0,0,N,0,
18664,22,F,S,19,N,50,20,0,P,228,Y,Y,N,Y,24,713,0,Y,N,0,N,N,350,0,0,N,0,
18665,2,M,S,18,Y,31,28,0,P,228,Y,Y,N,Y,0,223,0,Y,N,0,N,N,215,0,0,N,0,
18666,11,F,S,31,Y,31,23,0,P,0,Y,Y,Y,Y,24,653,0,Y,N,0,N,N,280,0,0,N,0,
18667,25,F,S,38,Y,31,18,0,C,240,Y,Y,Y,Y,192,38,0,Y,N,0,N,N,612,0,1,N,0,
18668,1,F,C,30,N,50,18,0,P,12,Y,Y,N,Y,24,703,0,Y,N,0,N,N,650,0,0,N,0,
18669,25,F,S,33,Y,31,18,0,P,120,Y,Y,N,Y,24,950,0,Y,N,0,N,N,500,0,0,N,0,
18670,25,F,C,50,Y,31,20,0,P,360,Y,Y,Y,Y,72,999,0,Y,N,0,N,N,300,0,0,N,0,
18671,50,F,C,26,Y,31,22,0,A,24,Y,Y,N,Y,12,38,1440,Y,N,0,N,N,597,0,1,N,0,
18672,12,F,S,22,Y,31,12,0,C,84,Y,Y,Y,Y,24,999,0,Y,N,0,N,N,480,0,0,N,0,
18673,24,F,S,22,Y,31,8,0,C,24,Y,Y,Y,Y,24,40,0,Y,N,0,N,N,663,0,2,N,0,
18674,22,F,S,27,N,50,8,0,P,96,Y,Y,N,Y,72,165,0,Y,N,0,N,N,450,0,0,N,1,
18675,4,F,S,58,Y,31,8,0,P,84,Y,Y,N,Y,300,725,0,Y,N,0,N,N,2753,0,0,N,0,
18676,8,F,S,18,Y,31,28,0,P,216,Y,Y,N,Y,24,950,0,Y,N,0,N,N,500,0,0,N,1,
18677,5,M,S,39,Y,5,12,0,P,456,Y,Y,Y,Y,0,717,0,Y,N,0,N,N,2000,0,0,N,0,
18678,25,M,S,46,Y,31,28,0,A,24,Y,Y,Y,Y,12,77,0,Y,N,0,N,N,1800,0,0,N,0,
18679,25,F,S,22,Y,31,1,0,A,12,Y,N,N,Y,12,61,0,Y,N,0,N,N,180,0,0,N,0,
18680,15,F,S,21,Y,31,8,0,P,180,Y,Y,Y,Y,12,514,0,Y,N,0,N,N,2729.92,0,0,N,0,
18681,14,F,S,19,Y,31,25,0,P,84,Y,Y,Y,Y,12,203,0,Y,N,0,N,N,180,0,0,N,0,
18682,19,F,C,30,Y,31,23,0,O,24,Y,Y,Y,Y,24,30,0,Y,N,0,N,N,194,0,0,N,0,
18683,14,F,C,40,Y,31,8,0,P,48,Y,Y,Y,Y,12,24,0,Y,N,0,N,N,600,0,0,N,0,
18684,23,F,S,37,Y,31,28,0,P,12,Y,Y,Y,Y,12,520,0,Y,N,0,N,N,280,0,0,N,0,
18685,7,F,C,27,Y,5,8,0,C,12,Y,Y,Y,Y,156,713,0,Y,N,0,N,N,583,0,0,N,0,
18686,16,F,C,40,Y,31,28,0,P,480,Y,Y,N,Y,12,61,0,Y,N,0,N,N,200,0,0,N,0,
18687,10,F,S,24,Y,31,12,0,P,60,Y,Y,N,Y,0,35,0,Y,N,0,N,N,400,0,0,N,0,
18688,16,M,C,39,Y,31,12,0,A,12,Y,Y,N,Y,0,999,0,Y,N,0,N,N,1200,0,0,N,0,
18689,13,F,S,21,Y,31,12,0,P,96,Y,Y,N,Y,12,38,0,Y,N,0,N,N,522,0,0,N,0,
18690,55,F,V,65,Y,50,28,0,P,276,Y,Y,N,Y,48,703,0,Y,N,0,N,N,280,0,0,N,0,
18691,24,F,C,48,Y,31,28,0,A,12,Y,N,N,Y,180,950,0,Y,N,0,N,N,500,0,0,N,0,
18692,22,F,C,28,Y,31,20,0,P,60,Y,Y,N,Y,288,704,0,Y,N,0,N,N,714,0,0,N,0,
18693,55,F,S,19,Y,50,8,0,C,120,Y,Y,N,Y,12,132,0,Y,N,0,N,N,1300,0,0,N,1,
18694,55,F,S,26,Y,31,8,0,C,312,Y,Y,Y,Y,60,653,0,Y,N,0,N,N,625,0,0,N,0,
18695,16,F,O,21,Y,31,20,0,P,24,Y,Y,N,Y,0,712,0,Y,N,0,N,N,280,0,0,N,1,
18696,25,M,S,34,N,31,12,0,P,144,Y,Y,Y,Y,0,707,0,Y,N,0,N,N,201,0,0,N,0,
18697,10,M,C,54,Y,31,28,0,P,240,Y,Y,N,Y,0,13,0,Y,N,0,N,N,1500,0,0,N,0,
18698,12,F,S,23,Y,31,3,0,P,288,Y,Y,Y,Y,36,853,0,Y,N,0,N,N,250,0,0,N,0,
18699,9,M,C,27,Y,5,20,0,P,96,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,436,0,0,N,1,
18700,10,M,C,28,Y,50,8,0,P,12,Y,Y,Y,Y,108,514,0,Y,N,0,N,N,1800,0,1,N,0,
18701,7,F,S,19,Y,5,12,0,C,168,Y,Y,N,Y,0,40,0,Y,N,0,N,N,210,0,0,N,0,
18702,17,F,S,38,Y,31,12,0,P,60,Y,Y,N,Y,12,999,0,Y,N,0,N,N,1100,0,0,N,0,
18703,15,F,C,21,Y,31,12,0,P,132,Y,Y,N,Y,0,999,0,Y,N,0,N,N,0,0,0,N,0,
18704,2,M,S,22,Y,31,12,0,P,264,Y,Y,N,Y,0,717,0,Y,N,0,N,N,400,0,0,N,0,
18705,23,M,O,22,N,31,8,0,P,36,Y,Y,Y,Y,0,950,0,Y,N,0,N,N,0,0,0,N,0,
18706,2,F,O,20,Y,50,18,0,A,24,Y,Y,N,Y,0,950,0,Y,N,0,N,N,198,0,0,N,0,
18707,9,F,S,21,N,5,23,0,P,252,Y,Y,N,Y,0,501,0,Y,N,0,N,N,240,0,0,N,0,
18708,12,F,S,48,Y,31,20,0,P,120,Y,Y,Y,Y,132,801,0,Y,N,0,N,N,400,0,0,N,0,
18709,7,M,S,25,Y,5,28,0,C,36,Y,Y,Y,Y,12,213,0,Y,N,0,N,N,660.41,0,0,N,0,
18710,15,F,S,36,Y,31,20,0,P,180,Y,Y,Y,Y,60,38,0,Y,N,0,N,N,1300,0,0,N,0,
18711,12,F,C,31,Y,31,8,0,P,0,Y,Y,N,Y,0,950,0,Y,N,0,N,N,400,0,0,N,0,
18712,17,F,S,20,Y,31,20,0,C,228,Y,N,N,Y,12,950,0,Y,N,0,N,N,180,0,0,N,1,
18713,22,F,S,22,N,50,18,0,P,84,Y,Y,Y,Y,12,38,0,Y,N,0,N,N,254,0,0,N,1,
18714,10,M,S,21,Y,31,12,0,C,60,Y,Y,N,Y,0,514,0,Y,N,0,N,N,764,0,1,N,0,
18715,25,M,C,37,N,31,8,0,C,12,Y,N,N,Y,12,905,0,Y,N,0,N,N,1200,0,1,N,0,
18716,22,M,S,22,N,50,25,0,P,24,N,Y,N,Y,36,950,0,Y,N,0,N,N,360,0,0,N,0,
18717,12,F,S,39,Y,31,8,0,P,468,Y,Y,N,Y,12,205,0,Y,N,0,N,N,400,0,0,N,0,
18718,55,M,O,40,Y,31,25,0,P,120,Y,Y,N,Y,216,921,0,Y,N,0,N,N,3500,0,0,N,1,
18719,55,F,S,33,Y,31,20,0,A,48,Y,Y,N,Y,60,131,0,Y,N,0,N,N,800,0,0,N,0,
18720,22,F,O,27,Y,31,28,0,P,336,Y,N,N,Y,48,950,0,Y,N,0,N,N,700,0,0,N,0,
18721,1,M,C,23,N,31,18,0,P,24,Y,Y,Y,Y,0,707,0,Y,N,0,N,N,179,0,0,N,0,
18722,25,F,C,48,Y,31,18,0,P,216,Y,Y,N,Y,36,950,1300,Y,N,0,N,N,3500,0,0,N,0,
18723,2,M,S,19,N,50,28,0,P,24,Y,Y,Y,Y,0,213,0,Y,N,0,N,N,200,0,0,N,0,
18724,22,F,V,45,Y,50,18,0,P,252,Y,Y,N,Y,60,703,0,Y,N,0,N,N,696,0,0,N,1,
18725,22,F,V,59,N,50,8,0,P,360,Y,N,N,Y,84,950,0,Y,N,0,N,N,180,0,0,N,0,
18726,24,F,C,30,Y,23,8,0,A,36,Y,Y,N,Y,36,210,0,Y,N,0,N,N,1206,0,0,N,0,
18727,25,F,V,65,Y,50,20,0,P,120,Y,Y,N,Y,36,704,0,Y,N,0,N,N,2029,0,0,N,0,
18728,25,F,C,45,Y,31,12,0,P,144,Y,Y,Y,Y,48,310,0,Y,N,0,N,N,386,0,0,N,0,
18729,17,M,S,29,Y,31,8,0,P,60,Y,Y,N,Y,0,508,0,Y,N,0,N,N,510,0,0,N,0,
18730,55,F,C,56,Y,50,18,0,P,300,Y,Y,N,Y,132,13,0,Y,N,0,N,N,1156,0,1,N,0,
18731,24,F,C,29,Y,31,18,0,P,12,Y,Y,N,Y,24,950,0,Y,N,0,N,N,450,0,0,N,1,
18732,25,M,S,22,Y,31,20,0,P,120,Y,Y,N,Y,72,950,0,Y,N,0,N,N,1500,0,2,N,0,
18733,10,F,C,44,Y,31,12,0,P,300,Y,Y,N,Y,0,703,0,Y,N,0,N,N,279,0,0,N,1,
18734,55,F,C,38,Y,31,8,0,P,108,Y,Y,Y,Y,180,514,0,Y,N,0,N,N,1920,0,0,N,0,
18735,23,F,C,49,Y,31,25,0,P,48,Y,Y,Y,Y,264,713,0,Y,N,0,N,N,2420,0,2,N,0,
18736,20,F,S,47,Y,31,20,0,P,120,Y,Y,Y,Y,12,13,0,Y,N,0,N,N,211,0,0,N,0,
18737,24,M,D,40,N,50,12,0,P,60,Y,Y,N,Y,24,508,0,Y,N,0,N,N,500,0,0,N,1,
18738,25,F,C,40,Y,31,12,0,A,60,Y,Y,Y,Y,48,999,1700,Y,N,0,N,N,700,0,1,N,0,
18739,19,F,S,18,Y,31,18,0,P,12,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,406,0,0,N,0,
18740,24,F,S,22,Y,31,8,0,P,108,Y,Y,Y,Y,24,806,0,Y,N,0,N,N,390,0,0,N,0,
18741,23,F,C,34,Y,31,16,0,P,108,Y,Y,N,Y,120,950,0,Y,N,0,N,N,650,0,0,N,0,
18742,15,F,C,38,N,31,8,0,P,60,Y,Y,Y,Y,24,100,0,Y,N,0,N,N,319,0,0,N,0,
18743,23,M,S,31,Y,31,18,0,P,360,Y,Y,N,Y,60,522,0,Y,N,0,N,N,900,0,0,N,0,
18744,55,F,S,33,Y,31,28,0,P,360,Y,Y,N,Y,0,522,0,Y,N,0,N,N,600,0,0,N,0,
18745,25,F,C,42,Y,31,8,0,P,24,Y,Y,Y,Y,24,123,0,Y,N,0,N,N,359,0,0,N,0,
18746,55,F,S,21,Y,50,12,0,C,240,Y,Y,N,Y,0,205,0,N,N,0,N,N,350,0,0,N,0,
18747,24,M,C,35,Y,50,28,0,P,12,Y,Y,Y,Y,12,32,800,Y,N,0,N,N,1500,0,1,N,0,
18748,24,M,S,20,N,50,18,0,P,240,Y,Y,N,Y,12,26,0,Y,N,0,N,N,195,0,0,N,0,
18749,22,F,V,30,N,31,18,0,P,120,Y,Y,N,Y,132,703,0,Y,N,0,N,N,278,0,0,N,0,
18750,10,F,V,54,Y,50,8,0,P,12,Y,Y,N,Y,0,950,0,Y,N,0,N,N,300,0,0,N,0,
18751,16,F,S,29,Y,31,18,0,P,348,Y,Y,N,Y,0,713,0,Y,N,0,N,N,1672,0,0,N,0,
18752,14,F,C,28,Y,31,12,0,P,12,Y,Y,Y,Y,12,24,0,Y,N,0,N,N,550,0,0,N,0,
18753,9,M,S,29,N,5,3,0,A,36,Y,Y,N,Y,120,512,0,Y,N,0,N,N,1115,0,0,N,1,
18754,25,F,S,39,Y,31,12,0,A,120,Y,Y,N,Y,120,113,0,Y,N,0,N,N,1200,0,0,N,0,
18755,25,M,S,20,Y,50,12,0,C,0,Y,Y,Y,Y,0,222,0,Y,N,0,N,N,416,0,0,N,0,
18756,1,F,V,64,Y,31,12,0,P,12,Y,Y,N,Y,72,725,0,Y,N,0,N,N,3000,0,0,N,0,
18757,25,M,C,37,Y,31,18,0,P,24,Y,Y,Y,Y,156,49,0,N,N,0,N,N,784,0,0,N,0,
18758,12,F,S,21,Y,31,12,0,P,72,Y,Y,N,Y,0,712,0,Y,N,0,N,N,260,0,0,N,0,
18759,55,F,C,40,Y,31,18,0,P,120,Y,Y,N,Y,108,704,0,Y,N,0,N,N,745,0,0,N,0,
18760,24,F,S,33,N,50,8,0,P,84,Y,Y,Y,Y,36,999,0,Y,N,0,N,N,346,0,0,N,0,
18761,3,M,C,54,N,50,12,0,P,156,Y,Y,N,Y,60,13,0,Y,N,0,N,N,636,0,0,N,0,
18762,7,M,S,31,Y,5,28,0,A,24,Y,Y,Y,Y,192,10,0,Y,N,0,N,N,800,0,0,N,0,
18763,25,F,S,51,Y,31,12,0,A,48,Y,Y,Y,Y,72,950,0,Y,N,0,N,N,800,0,0,N,0,
18764,19,M,C,46,Y,31,12,0,P,36,Y,Y,N,Y,0,13,0,Y,N,0,N,N,825,0,1,N,1,
18765,24,F,S,26,Y,31,12,0,A,48,Y,Y,Y,Y,12,950,0,Y,N,0,N,N,225,0,0,N,1,
18766,25,F,S,20,Y,31,12,0,C,24,Y,Y,N,Y,24,712,0,Y,N,0,N,N,200,0,0,N,0,
18767,3,M,S,32,Y,31,12,0,P,120,Y,Y,Y,Y,144,130,0,Y,N,0,N,N,209,0,0,N,0,
18768,1,F,S,20,N,50,28,0,C,252,Y,Y,N,Y,12,950,0,Y,N,0,N,N,500,0,0,N,0,
18769,5,F,S,18,Y,23,18,0,C,216,Y,Y,N,Y,0,999,0,Y,N,0,N,N,180,0,0,N,0,
18770,25,F,S,47,Y,31,20,0,P,192,Y,Y,Y,Y,72,26,0,Y,N,0,N,N,294,0,0,N,0,
18771,18,M,S,19,Y,23,23,0,C,12,Y,Y,Y,Y,12,999,0,Y,N,0,N,N,340,0,0,N,0,
18772,2,M,S,21,Y,31,28,0,P,180,Y,Y,Y,Y,0,213,0,Y,N,0,N,N,200,0,0,N,0,
18773,25,F,S,31,N,50,8,0,P,60,Y,Y,N,Y,0,61,0,Y,N,0,N,N,200,0,0,N,0,
18774,24,F,C,47,Y,50,8,0,P,564,Y,Y,Y,Y,276,64,0,Y,N,0,N,N,277,0,0,N,0,
18775,20,F,S,27,N,31,18,0,C,300,Y,Y,N,Y,0,999,0,Y,N,0,N,N,204,0,0,N,0,
18776,55,F,C,54,Y,31,8,0,P,360,Y,Y,N,Y,180,131,0,Y,N,0,N,N,750,0,0,N,0,
18777,55,F,S,25,Y,31,12,0,P,72,Y,Y,Y,Y,36,950,0,Y,N,0,N,N,360,0,0,N,0,
18778,23,F,S,39,Y,31,12,0,P,36,Y,Y,Y,Y,0,40,0,Y,N,0,N,N,300,0,0,N,0,
18779,22,F,O,19,Y,50,12,0,A,12,Y,Y,N,Y,12,992,0,Y,N,0,N,N,180,0,0,N,0,
18780,25,M,S,52,Y,31,1,0,P,48,Y,Y,N,Y,360,22,0,Y,N,0,N,N,1200,0,0,N,0,
18781,16,M,C,54,N,52,8,0,P,360,Y,Y,N,Y,0,13,0,Y,N,0,N,N,820,0,1,N,0,
18782,25,F,S,28,Y,50,18,0,P,36,Y,Y,N,Y,84,205,0,Y,N,0,N,N,520,0,0,N,0,
18783,20,M,D,40,Y,31,8,0,P,36,Y,Y,Y,Y,0,514,0,Y,N,0,N,N,3539,0,0,N,1,
18784,25,F,S,40,N,31,28,0,P,240,Y,Y,N,Y,36,950,0,Y,N,0,N,N,1200,0,0,N,1,
